ids,screen_name,followers,retweet,inreplyto, favorite,friends, listed, location,text
37584008,soundbitelife,652,2,,0,1316,16,"Minneapolis, MN","RT @nadyabliss: Thank you for wearing a mask.
Thank you for staying home.
Thank you for taking care of the sick.
Thank you for protecting u"
8.2359E+17,Runnergirl80142,286,1325,,0,858,0,"Kalamazoo, MI","RT @DrTomFrieden: Eating inside a restaurant is not a good idea right now, even if tables are spaced six feet apart. Indoor space with poor"
2558166399,forsyth_barb,1895,12,,0,1943,74,"Saskatchewan, Canada","RT @MarieFrRenaud: This isnt leadership and evidence based decision making, it is caving to internal pressure while abandoning science and"
8.84224E+17,TheCrazySaguaro,5439,138,,0,4656,2,"Chandler, AZ",RT @JetPhotos: Cargoluxs Not without my mask 747 landing in Luxembourg. https://t.co/c5CmqsJWbU  aerospotter.fra https://t.co/LJyl7GjA2E
1.10294E+18,UGH_DanceBreak,252,2,,0,175,5,none of your business,"RT @_Salvia26: You all better start streaming and wear your mask so they can come here soon 
https://t.co/lxx7VMsMrt
#ThursdaywithBE
@BTS_"
50214499,wunderkind87,723,12,,0,298,48,,"RT @Travon: Now when someone in LA tells your smile is infectious, one, they shouldn't be able to see your smile you should have a mask on,"
309266866,nelsonfan4ever,246,9,,0,271,1,West Michigan ,"RT @MichiganDems: As we give thanks this year, we owe a special debt of gratitude to our heroic health care workers who are facing another"
7.5265E+17,tamajj__,1484,10,,0,1460,0,,RT @_MADEMenInc: Make sure wear you mask &amp; stay safe! https://t.co/noyZpT7ZuF
1.23448E+18,SjWpoop,488,129,,0,54,2,,"RT @DickDelingpole: If youre only just waking up to The Great Reset and still wearing a mask, theres one obvious thing you can do for a s"
1020295256,melissamaae,713,654,,0,607,1,,"RT @MalyndaHale: Be Thankful for your family, honor Native Americans, dont gather in large groups and wear a mask. I promise you can do it"
4826436299,Notradiofan,2374,2622,,0,2594,1,Ohio,"RT @DrEricDing: POWERFULthis is still my favorite public health video. 

It was made months ago by Ohio Dept of Health, before airborne a"
1599623402,cattmomD,304,9263,,0,243,4,"Seattle, WA","RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
260432041,HthrHayes,805,32,,0,595,18,,"RT @davenewworld_2: Btw these cops in Georgia aren't even wearing a mask, so they're just going around call-to-call infecting people, what"
16110770,thereseflanagan,8369,22073,,0,9127,40,Chicago,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
440341330,1903wrightflyer,46,9263,,0,33,0,,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
3258978506,SoLockedIn,2185,18,,0,1512,43,The 🦋 effect ,RT @_ChrisBascombe: Tier 2 is a good result. Now can everyone wear a f*&amp;ckin mask please.
771954534,allyd8565,20,22073,,0,58,0,,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
996154574,Rabidreader1970,806,1784,,0,1161,32,Houston,"RT @HamillHimself: HAPPY(socially-distanced, mask-wearing, stay-at-home, crowd-avoiding, visiting relatives &amp; friends on Zoom only, watchin"
10424322,nmallen,557,1784,,0,606,22,,"RT @HamillHimself: HAPPY(socially-distanced, mask-wearing, stay-at-home, crowd-avoiding, visiting relatives &amp; friends on Zoom only, watchin"
21124149,danimal1968,83,1325,,0,420,0,,"RT @DrTomFrieden: Eating inside a restaurant is not a good idea right now, even if tables are spaced six feet apart. Indoor space with poor"
186340267,KurtisJEvans,87,0,MrFrankoTanko,0,599,1,"Toronto, Ontario","@MrFrankoTanko @CityNews Yes, I am right. You are taking a current news story that is a crisis in Toronto and are t https://t.co/bdqFC22VxL"
9.48595E+17,MogrenDixon,10345,82,,0,11080,2,"Illinois, USA",RT @JeffreyGuterman: Wyoming Governor Mark Gordon Tests Positive for COVID-19 After Refusing to Implement Mask Mandate https://t.co/cwf5RET
2324486774,GayEqualGlobal,27093,1325,,0,26255,136,North East USA,"RT @DrTomFrieden: Eating inside a restaurant is not a good idea right now, even if tables are spaced six feet apart. Indoor space with poor"
1.06686E+18,OdoyleCharlotte,8082,42,,0,8065,15,Soviet Florida USSA,"RT @CAFinUS: happy thanksgiving

wear a mask

theres a pandemic"
9.14661E+17,dreaming86400,1271,0,,1,583,19,"onf, b1a4, voisper, w24, oneus",Thanksgiving mask  https://t.co/20G7fnDarl
2649442418,Polyjewspotion,33,468,,0,258,0,"Portland, OR",RT @PFTompkins: Neil Gorsuch: And isnt it INTERESTING that its not that dangerous to put on a mask and buy one bottle of wine but its S
25706499,teedub57,64,2965,,0,214,1,"ATL, Y'all",RT @epigwhisp: This has to be the best satire on mask wearing I have ever seen. Shes hilarious &amp; spot on! https://t.co/Ho13X4nCeZ
53514479,tigwyk,926,9263,,0,1533,23,"Vancouver, B.C., Canada","RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
15571500,JohnVFerrigno,682,42409,,0,2470,60,"Middletown, CT",RT @emilysuetaketwo: Im not going to be told Im living in fear for wearing a mask by someone who is so afraid of the world that they ne
292981859,minshackney1,113,0,SussexUni,0,344,4,hackney,"@SussexUni @sussexlibrary Apparently you have to book an appointment time online to go in, then wear a mask when yo https://t.co/2iFRT0ITNd"
124384379,cmmama10,1610,22073,,0,2478,53,"Denver, CO","RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
2956217545,SaifSaquib,30,79,,0,70,0,"Indore, India","RT @SurabhiLal_: Always wear a mask in crowded places !! 
 #COVIDSecondWave https://t.co/fsZ1a9jFFj"
1114261320,Bakouri01,3404,177,,0,1437,2,Brookly NY 🇺🇸,"RT @YoursThendo: Black Friday Special  

Get yourself Chebe Products at discounted price

Chebe Powder Combo
Chebe Mask Combo

See a"
2190644169,khomotsoacc,16564,139,,0,13526,61,South Africa🇿🇦,"RT @Thembi_Bal: SUD SATURDAY PRESENTS
Morris All White  Birthday Celebration 28 Nov20
Invite your friends and come party with

687"
117589552,flotsamnjetsom,1242,2965,,0,4995,38,,RT @epigwhisp: This has to be the best satire on mask wearing I have ever seen. Shes hilarious &amp; spot on! https://t.co/Ho13X4nCeZ
260432041,HthrHayes,805,108,,0,595,18,,"RT @davenewworld_2: Anti-masker in Georgia refuses to wear a mask &amp; gets kicked out of Costco by cops

Peep the MAGA hat  https://t.co"
1.16731E+18,MiryFamelija,6,0,MiryFamelija,0,7,0,United Kingdom,Today marked the 9th time I've visted and seen her wearing the mask like that.
2581040877,BellaBrownAPC,268,21,,0,1176,7,"Oklahoma City, OK","RT @OklahomaCovid: If you live in KIOWA COUNTY, Please read!

Not enough Beds and Staff to care for the sick.

Asking you to WEAR A MASK."
20415005,Bobblespeak,3324,236,,0,4584,148,,RT @joncoopertweets: Wyomings Republican Gov. Mark Gordon tests positive for the coronavirus after resisting calls for a mask mandate.  ht
1.31323E+18,marcia_deVivre,955,0,,0,3201,1,Woman President Elect's Office,Got permission from Robyn to share this about #Delta @Airlines deplaning everyone to spay with chemical disinfectan https://t.co/ahQz5nQWxJ
3354692283,kingstongate,2896,9263,,0,3502,2,London,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
8.28453E+17,MMattoch,3316,14,,0,4133,7,"California, USA","RT @MikeOkuda: A mask is not a political statement. Wearing a mask simply says that you are not a selfish, stupid, insensitive, unpatrioti"
755889342,Faster_Bunny,24937,84,,0,24293,11,"Toronto, ON 🇨🇦","RT @Welch_tx: Im seeing pleas from my students working in the health care field to stay at home. My daughter, a 3rd yr med student,  is hi"
1.19259E+18,MRecreate,2559,595,,0,4573,3,🌊 Blue Wave USA ,"RT @K_JeanPierre: Stay safe this Thanksgiving.  

Wear a mask, wash your hands, and social distance. 
 https://t.co/QZXmR0QUyO"
1.08786E+18,StassieMariee,5,654,,0,29,0,,"RT @MalyndaHale: Be Thankful for your family, honor Native Americans, dont gather in large groups and wear a mask. I promise you can do it"
9.43547E+17,TeamMaki1226,554,0,AdamSchefter,0,1339,3,"MakiYumuWoobytopia, USA",@AdamSchefter Id fine the Ravens organization at this point. I wish people can just learn to wear a mask.
1.24442E+18,BurnsUnchained,2241,91,,0,4085,1,New York State,"RT @RosaKoire: Watch a movie and notice that no one is wearing a mask. 
Watch a repeat of a tennis match with full stands. 
Watch a concert"
26887791,ChelsIsRight,4769,13,,0,1532,156,In your Uncle's arms ,RT @jancdavis: @soulphoodie Happy thanksgiving 2020 - thank you for essential workers - food banks and the love of the people who mask up a
385003322,garpel1949,1447,2622,,0,1454,6,"BRENTWOOD, LOS ANGELES, CA","RT @DrEricDing: POWERFULthis is still my favorite public health video. 

It was made months ago by Ohio Dept of Health, before airborne a"
3381068619,pockyoshi,282,587,,0,1044,4,Where 🍌🐟 took place in,"RT @ShadBegum: Correct way to wear mask. 

Have a blessed day ! 

#COVIDSecondWave 
#COVID19 https://t.co/AWDl7hEVXp"
591103017,K_DxJa_S,2157,0,K_DxJa_S,1,367,26,In Geralt & Jaskier's Closet,He got the mask what-? Oh lord
1.29174E+18,KnaxxNick,3,0,,0,103,0,,"I am going to assume from this official City of Ottawa graph that if you do not identify as Male or Female, you are https://t.co/xSYUs88nVf"
4333501941,GoldenBearParty,151,0,,8,145,2,"Canton, NY",Happy Thanksgiving to all our Golden Bear family and friends!!! We miss all of you and hope to be able to get back https://t.co/IirtKOypyy
1083629510,AnneKerswell,37,6,,0,95,0,,"RT @GreenmanSA: @ezralevant I always wonder if any of the pro mask, blame Trump types have become healthier people.. Exercise, diet, limit"
16788620,MissVictoria,505,0,,0,303,25,"Calgary, AB, Canada",Please please people. Read this. Send love. Wear a mask. Stay home. https://t.co/4gm8p0idFd
81763460,MajorSamO,506,1784,,0,315,22,"Vancouver, BC","RT @HamillHimself: HAPPY(socially-distanced, mask-wearing, stay-at-home, crowd-avoiding, visiting relatives &amp; friends on Zoom only, watchin"
20734137,bursuk,500,0,,0,939,54,,America is not 'back' with Biden. Itll just wear the mask of respectability again as it continues to cause chaos a https://t.co/YdLgdcu5y5
359629509,Cinday144,127,0,BradMossEsq,0,395,1,"Perrysburg, OH","@BradMossEsq Here's my thought: let's scrape fbook and twitter and anyone who claimed COVID is a hoax, or going awa https://t.co/JCGs9PasDS"
111831032,ADBradac,1372,23,,0,3500,28,Treaty Seven,"RT @ChristiansonAmy: @JanisIrwin As a rural Albertan born and raised, Im so disappointed in how @jkenney portrays us. We are not all gover"
38557961,DawnTl,10,3,,0,292,0,"Charlotte, NC","RT @LivingBlueinRed: Tyranny starts with a demand for undying loyalty to a political leader regardless of facts or evidence.
Not with a req"
1.01869E+18,clondon1637,381,22073,,0,858,1,Maryland,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
1.16545E+18,HyunieMady,26,0,GoldbransonDrew,0,307,0,"she/her local stay, army & moa",@GoldbransonDrew whether is is like the flu or not the mask is not a muzzle nore is covid some sheme to keep you in https://t.co/ahuV2TWTBp
967596282,IVNdrJiRo,67,1784,,0,1015,0,hell ,"RT @HamillHimself: HAPPY(socially-distanced, mask-wearing, stay-at-home, crowd-avoiding, visiting relatives &amp; friends on Zoom only, watchin"
386942783,2tickytacky,13940,20,,0,11300,360,Twitter's Green Earth,RT @HoldinCoffeeld: What grocery shopping trip is complete these days without the person wearing their mask around their chin and coughing
1.19372E+18,TweetsAtHaShem,306,3959,,0,516,0,,"RT @Boringstein: COVID has gotten this bad not because of people seeing families, not because of socializing, not even solely because of th"
1283541314,mannu2403,308,1,Uber,1,667,5,Bhopal,"@Uber today i took my first and last uber ride . Bad experience, never again will try. No courtesy, No driver mask, https://t.co/rjBJV4rLSP"
202693449,leiell6,629,0,leeg1972,0,572,1,United Kingdom,"@leeg1972 @markdarlo Carl Heneghan, btw, was found to have widely reported that a danish report found that mask wea https://t.co/Pn5f6HnqqP"
495815710,Cindiwaters,112,116,,0,111,1,Strange Highway,"RT @diaryofa9jagirl: Am I the only one who feels really agitated when a man tries to rush me into a relationship? Like, why cant we take o"
8.06222E+17,MyraDSirois1,5810,899,,0,6346,38,New England,RT @washingtonpost: Wyomings governor has resisted calls for a mask mandate. Now he has the coronavirus. https://t.co/xSxQaDUAe2
8.28038E+17,HarryPotterMAGE,25143,7,,0,20625,37,Hogwarts,"RT @BonkersBrat: Wishing all my dear Twitter Family a blessed and safe thanksgiving, ty for being here for me theses past 4 yrs ,We have a"
14070906,jenniferstull,356,2622,,0,950,2,TX,"RT @DrEricDing: POWERFULthis is still my favorite public health video. 

It was made months ago by Ohio Dept of Health, before airborne a"
1.27767E+18,clarkusmaximus_,11,0,,0,108,1,,Happy Thanksgiving everyone! I hope you have a wonderful day and please remember to take care of your elderly famil https://t.co/txwIwXpI2e
1493818754,TapeGeri,18,0,ECMcLaughlin,1,378,0,,"@ECMcLaughlin For some reason, I am focused today on Trump, Barr and others comparing wearing a mask to slavery. No https://t.co/06ycfEHfr6"
11566612,dougfort,350,1784,,0,1930,13,Arlington VA USA,"RT @HamillHimself: HAPPY(socially-distanced, mask-wearing, stay-at-home, crowd-avoiding, visiting relatives &amp; friends on Zoom only, watchin"
367873443,SamWangPhD,51385,1325,,0,2184,1349,"Princeton, New Jersey, USA","RT @DrTomFrieden: Eating inside a restaurant is not a good idea right now, even if tables are spaced six feet apart. Indoor space with poor"
1.21693E+18,gurdubuim,243,9263,,0,2183,2,"Brooklyn, NY","RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
1457001686,Staschiscio,75,0,Reuters,0,184,1,Milano - Italy,"@Reuters I do not understand why the US is unable to curb the infections, indeed in the last month they have increa https://t.co/aAPE6Q7i4H"
1.32287E+18,potato_teyvat,0,882,,0,49,0,,RT @jueyun_chili: Modern AU! #Tartali loosely based on a well-known meme in Korea. I solely blame @dl_mask for putting this idea in my head
346003629,mgnhcknhl,369,1,,0,257,2,"North West, England",RT @arimannis: When I was a kid if you walked around with a mask on because you had a .002 chance of dying they called you a paranoid schiz
1.27888E+18,Fernand37368032,2,899,,0,44,0,,RT @washingtonpost: Wyomings governor has resisted calls for a mask mandate. Now he has the coronavirus. https://t.co/xSxQaDUAe2
605929306,ThusSpakeCarly,806,882,,0,554,47,"Los Angeles, CA","RT @tedlieu: When hospitals fill up with #COVID19 patients, it puts everyone at risk. If your loved one gets a heart attack, a severe aller"
2190644169,khomotsoacc,16564,162,,0,13526,61,South Africa🇿🇦,"RT @SudRestaurant: This coming Sun, we bring u @OskidoIBelieves Birthday Experiencewith @TheRealThebe &amp; @nokwazidlams
for live performan"
109240186,jmichelmd,1008,2,,1,699,13,"South Miami, Florida",Wear a mask and social distance with people outside your household today. Separate guests who live in the same hous https://t.co/6J56MfVxG9
68399515,alloymkl,274,9264,,0,324,9,Singapore,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
2993405022,malhi_mgt,366,22073,,0,356,1,Malaysia.,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
7.16377E+17,namish_monga,69,136,,0,249,0,,RT @iamchrisjudge: Be Thankful. Wear your damn mask
7.19724E+17,iklarisse_,293,958,,0,397,3,exo planet ,RT @Popcornbobo0323: RENJUN wear the Mask strap that made by Jisung  https://t.co/pNkPBg5m2c
1.27644E+18,ItzShehanSK,823,0,Rake_SK_07,3,1657,0,,@Rake_SK_07 @rohitskrasigan @sister_of_sk @MersalSiva__ @itz_MersalSK @SK_PVK1 @Kaushik_1604 @itz_local_ @SKAdmirer https://t.co/kKCNZYgheu
